[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | INFO: Run ParseTemplate Behavior [ RunTime:0.026082s ]
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026156s ]
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | INFO: Tag[ view_filter ] --START--
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | INFO: Run ContentReplace Behavior [ RunTime:0.000680s ]
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | INFO: Run TokenBuild Behavior [ RunTime:0.000498s ]
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000378s ]
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | INFO: Run ShowRuntime Behavior [ RunTime:0.000673s ]
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002463s ]
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | INFO: Tag[ view_end ] --START--
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | INFO: Run ShowPageTrace Behavior [ RunTime:0.001631s ]
[ 2017-06-07T15:48:25+08:00 ] /JSJD/admin.php/Stu/showStu/id/%2Bv.id%2B | INFO: Tag[ view_end ] --END-- [ RunTime:0.001711s ]
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | INFO: Tag[ route_check ] --START--
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | INFO: Run CheckRoute Behavior [ RunTime:0.001121s ]
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001254s ]
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | INFO: Tag[ app_begin ] --START--
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000609s ]
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000715s ]
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | SQL: SHOW COLUMNS FROM `czxy_privilege` [ RunTime:0.002153s ]
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | SQL: SHOW COLUMNS FROM `czxy_stu` [ RunTime:0.002042s ]
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8] Use of undefined constant czxy_ - assumed 'czxy_' Db.class.php(660) : regexp code 第 1 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8] Use of undefined constant czxy_ - assumed 'czxy_' Db.class.php(660) : regexp code 第 1 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | SQL: SELECT COUNT(*) AS tp_count FROM czxy_stu a 
                       LEFT JOIN czxy_stuinfo b ON b.stu_id=a.stuid
                       LEFT JOIN czxy_classinfo c ON c.id=b.cid 
                       LIMIT 1   [ RunTime:0.001690s ]
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8] Use of undefined constant czxy_ - assumed 'czxy_' Db.class.php(660) : regexp code 第 1 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8] Use of undefined constant czxy_ - assumed 'czxy_' Db.class.php(660) : regexp code 第 1 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | SQL: SELECT a.id,a.stuid,b.stuname,b.face,c.name,a.locked FROM czxy_stu a LEFT JOIN czxy_stuinfo b ON b.stu_id=a.stuid
                       LEFT JOIN czxy_classinfo c ON c.id=b.cid 
                        [ RunTime:0.000327s ]
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | INFO: Tag[ view_template ] --START--
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000253s ]
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.000298s ]
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | INFO: Tag[ view_parse ] --START--
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2017-06-07T15:49:37+08:00 ] /JSJD/admin.php/Stu/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
